depth,ipodiastima,sorting time
10000,0.00797891616821289,6362,5531,1892
10000,0.007979869842529297,6362,2723,831
10000,0.008975744247436523,9169,5531,1892
10000,0.006982088088989258,3638,2723,831
10000,0.007979869842529297,3638,2723,1892
10000,0.007978439331054688,7277,3639,831
10000,0.00598454475402832,3638,2723,831
10000,0.007978200912475586,6362,2723,831
10000,0.006981849670410156,6362,2723,831
10000,0.006983041763305664,3638,2723,831
10000,0.0069811344146728516,3638,2723,831
10000,0.007980108261108398,6362,2723,831
10000,0.007978200912475586,7277,3639,831
10000,0.04188823699951172,3638,2723,831
10000,0.009973526000976562,6362,2723,1892
10000,0.00897669792175293,6362,2723,2534
10000,0.007979393005371094,7277,3638,831
10000,0.006981611251831055,6362,3639,831
10000,0.006982326507568359,7277,3638,831
10000,0.00997304916381836,9169,7277,3639
10000,0.006982326507568359,3638,2723,831
10000,0.006981611251831055,3638,2723,831
10000,0.006981611251831055,3638,2723,2717
10000,0.00797891616821289,7277,3638,831
10000,0.007979631423950195,7277,3638,831
10000,0.0069806575775146484,3638,2723,831
10000,0.007979393005371094,6362,3639,831
10000,0.00897669792175293,7277,3639,831
10000,0.006982564926147461,3638,2723,831
10000,0.008976936340332031,6362,5531,1892
10000,0.00897669792175293,7277,3639,831
10000,0.007979154586791992,6362,2723,1892
10000,0.007979631423950195,6362,3639,831
10000,0.008975744247436523,9169,5531,1892
10000,0.006981372833251953,3638,2723,831
10000,0.006981849670410156,3638,2723,1892
10000,0.008977174758911133,6362,6173,3639
10000,0.008976221084594727,7277,3639,831
10000,0.006981849670410156,3638,2723,831
10000,0.0059850215911865234,3638,2723,831
10000,0.007979869842529297,6362,2723,831
10000,0.006981611251831055,3638,2723,1892
10000,0.006982088088989258,3638,2723,1892
10000,0.007979869842529297,6362,2723,831
10000,0.006981372833251953,3638,2723,831
10000,0.007978677749633789,3638,2723,1892
10000,0.00897526741027832,6362,5531,1892
10000,0.006981611251831055,6362,2723,831
10000,0.04488039016723633,6362,2723,1892
10000,0.007977724075317383,3638,2723,831
10000,0.007979154586791992,3638,2723,1892
10000,0.028922319412231445,3638,2723,831
10000,0.07081055641174316,6362,5531,1892
10000,0.011968135833740234,3638,2723,1892
10000,0.006981849670410156,3638,2723,831
10000,0.006981372833251953,6362,2723,831
10000,0.007978677749633789,6362,3639,831
10000,0.006981849670410156,6362,2723,831
10000,0.006981849670410156,3638,2723,831
10000,0.00897669792175293,6362,6173,2534
10000,0.008976459503173828,6362,3639,831
10000,0.006981849670410156,3638,2723,831
10000,0.007979631423950195,6362,2723,831
10000,0.008975982666015625,6362,5531,1892
10000,0.007978200912475586,6362,2723,831
10000,0.008976221084594727,9169,3638,1892
10000,0.008975982666015625,7277,3639,831
10000,0.007979154586791992,7277,3639,831
10000,0.008975982666015625,6362,2723,1892
10000,0.008976459503173828,9169,3638,1892
10000,0.00797891616821289,6362,2723,1892
10000,0.008977174758911133,6362,2723,2534
10000,0.007976770401000977,6362,3639,831
10000,0.006982088088989258,6362,2723,831
10000,0.007978677749633789,6362,2723,831
10000,0.006981611251831055,6362,2723,831
10000,0.00897669792175293,7277,3639,831
10000,0.007979393005371094,3638,2723,1892
10000,0.018950223922729492,3638,2723,831
10000,0.007977962493896484,6362,2723,831
10000,0.006981372833251953,3638,2723,831
10000,0.008975505828857422,6362,3639,831
10000,0.007978677749633789,7277,3639,831
10000,0.007979154586791992,6362,2723,2534
10000,0.007979393005371094,6362,3639,831
10000,0.005984067916870117,3638,2723,831
10000,0.0069811344146728516,3638,2723,1892
10000,0.005983591079711914,3638,2723,831
10000,0.0069806575775146484,3638,2723,831
10000,0.007977724075317383,3638,2723,2534
10000,0.010971307754516602,9811,7277,3639
10000,0.007977724075317383,6362,3639,831
10000,0.007979393005371094,6362,2723,2534
10000,0.007976770401000977,6362,3639,831
10000,0.007978677749633789,7277,3638,831
10000,0.006982326507568359,3638,2723,831
10000,0.007979154586791992,7277,3639,831
10000,0.007979154586791992,7277,3639,831
10000,0.007979154586791992,3638,2723,831
10000,0.006981849670410156,3638,2723,831
10000,0.007978200912475586,6362,2723,831
10000,0.006981611251831055,7277,3638,831
10000,0.009974479675292969,9169,3638,1892
10000,0.007978439331054688,7277,3639,831
10000,0.009973287582397461,9169,5531,1892
10000,0.007979393005371094,6362,6173,2534
10000,0.008976936340332031,7277,3639,831
10000,0.007978439331054688,3638,2723,1892
10000,0.006981611251831055,6362,2723,1892
10000,0.01894855499267578,3638,2723,831
10000,0.008977174758911133,7277,3639,831
10000,0.006981849670410156,6362,2723,1892
10000,0.008977413177490234,6362,5531,1892
10000,0.007978439331054688,6362,2723,831
10000,0.006981372833251953,3638,2723,831
10000,0.00997471809387207,6362,5531,3639
10000,0.007978677749633789,7277,3639,831
10000,0.007979631423950195,6362,2723,831
10000,0.006981849670410156,3638,2723,831
10000,0.007978677749633789,7277,3639,831
10000,0.008974075317382812,7277,3639,831
10000,0.011968851089477539,9811,9169,3638
10000,0.006981849670410156,3638,2723,831
10000,0.006981849670410156,6362,3639,831
10000,0.007978677749633789,3638,2723,831
10000,0.006981611251831055,6362,3639,831
10000,0.00897526741027832,7277,3639,831
10000,0.007979154586791992,6362,2723,831
10000,0.008976459503173828,9169,3638,1892
10000,0.007979869842529297,7277,3639,831
10000,0.007979393005371094,7277,3639,831
10000,0.00797891616821289,3638,2723,1892
10000,0.007979631423950195,6362,3639,831
10000,0.008977413177490234,7277,3638,831
10000,0.007979631423950195,3638,2723,2534
10000,0.006982326507568359,3638,2723,831
10000,0.007978677749633789,6362,2723,831
10000,0.008976459503173828,7277,3638,831
10000,0.00698089599609375,3638,2723,2534
10000,0.005983829498291016,3638,2723,831
10000,0.005984067916870117,3638,2723,1892
10000,0.007979154586791992,7277,3639,831
10000,0.006981849670410156,3638,2723,831
10000,0.006981372833251953,6362,2723,831
10000,0.008976459503173828,7277,3638,831
10000,0.007978677749633789,7277,3639,831
10000,0.008977174758911133,9169,5531,1892
10000,0.006982564926147461,3638,2723,831
10000,0.007979154586791992,7277,3638,831
10000,0.007978200912475586,6362,3639,831
10000,0.006981849670410156,3638,2723,831
10000,0.005983829498291016,3638,2723,831
10000,0.007979393005371094,7277,3639,831
10000,0.007979869842529297,3638,2723,831
10000,0.006981372833251953,3638,2723,831
10000,0.007979154586791992,6362,2723,2534
10000,0.007978677749633789,3638,2723,2534
10000,0.008976459503173828,6362,2723,2534
10000,0.007978439331054688,7277,3639,831
10000,0.006982088088989258,3638,2723,831
10000,0.00797891616821289,6362,5531,1892
10000,0.006981849670410156,3638,2723,831
10000,0.008975744247436523,6362,2723,831
10000,0.006982326507568359,6362,2723,831
10000,0.008975744247436523,9169,3638,1892
10000,0.007979393005371094,7277,3639,831
10000,0.006981372833251953,3638,2723,831
10000,0.008975505828857422,7277,3638,831
10000,0.006981372833251953,3638,2723,831
10000,0.006981611251831055,7277,3638,831
10000,0.00797891616821289,7277,3639,831
10000,0.00897669792175293,9169,3638,1892
10000,0.010970354080200195,3638,2723,1892
10000,0.007979154586791992,6362,2723,831
10000,0.009973526000976562,9811,3638,2534
10000,0.00797891616821289,3638,2723,1892
10000,0.007979154586791992,6362,2723,831
10000,0.006981849670410156,3638,2723,831
10000,0.007977962493896484,7277,3638,831
10000,0.00797891616821289,3638,2723,831
10000,0.006981849670410156,3638,2723,831
10000,0.007978677749633789,6362,3639,831
10000,0.007978677749633789,6362,2723,831
10000,0.006982326507568359,6362,3639,831
10000,0.008975744247436523,7277,3638,831
10000,0.006981849670410156,3638,2723,1892
10000,0.0059850215911865234,3638,2723,831
10000,0.008976936340332031,7277,3638,831
10000,0.006981372833251953,3638,2723,831
10000,0.007980108261108398,6362,3639,831
10000,0.007978677749633789,9169,3638,1892
10000,0.007979154586791992,6362,3639,831
10000,0.007979154586791992,7277,3638,831
10000,0.006982088088989258,7277,3639,831
10000,0.007979154586791992,6362,2723,831
10000,0.006982088088989258,6362,2723,831
10000,0.006982564926147461,3638,2723,831
10000,0.007979631423950195,3638,2723,1892
10000,0.006981611251831055,3638,2723,1892
10000,0.00797891616821289,6362,3639,831
10000,0.007978439331054688,7277,3638,831
10000,0.010972023010253906,6362,6173,5531
10000,0.043883562088012695,6362,3639,831
10000,0.007979631423950195,3638,2723,831
10000,0.008975982666015625,6362,5531,3639
10000,0.006981849670410156,3638,2723,831
10000,0.007978200912475586,6362,2723,831
10000,0.006981849670410156,3638,2723,1892
10000,0.006982088088989258,7277,3638,831
10000,0.00797891616821289,6362,2723,831
10000,0.006981372833251953,3638,2723,831
10000,0.006981849670410156,3638,2723,831
10000,0.008976936340332031,6362,3639,831
10000,0.007978677749633789,6362,2723,831
10000,0.009974241256713867,6362,5531,1892
10000,0.006981849670410156,6362,2723,831
10000,0.0059850215911865234,3638,2723,831
10000,0.008976936340332031,3638,2723,2693
10000,0.006981372833251953,3638,2723,1892
10000,0.007979393005371094,7277,3638,831
10000,0.009974002838134766,9169,7277,3638
10000,0.007979631423950195,7277,3638,831
10000,0.00897526741027832,7277,3638,831
10000,0.0069811344146728516,3638,2723,831
10000,0.012964963912963867,9811,9169,7277
10000,0.008976936340332031,6362,2723,831
10000,0.006982088088989258,3638,2723,1892
10000,0.006982326507568359,6362,2723,831
10000,0.007979154586791992,6362,3639,831
10000,0.007979393005371094,6362,2723,831
10000,0.047872304916381836,6362,2723,1892
10000,0.009973287582397461,6362,2723,831
10000,0.006981611251831055,3638,2723,831
10000,0.007979631423950195,7277,3639,831
10000,0.007978200912475586,6362,3639,831
10000,0.008975982666015625,7277,3638,831
10000,0.010971784591674805,6362,2723,831
10000,0.014960527420043945,9169,3638,1892
10000,0.013962984085083008,9169,3638,1892
10000,0.008976221084594727,3638,2723,831
10000,0.011968374252319336,6362,2723,831
10000,0.009973526000976562,6362,3639,831
10000,0.00797891616821289,3638,2723,831
10000,0.007976055145263672,6362,3639,831
10000,0.0069811344146728516,3638,2723,831
10000,0.0109710693359375,7277,3639,831
10000,0.009973526000976562,6362,2723,1892
10000,0.012966394424438477,7277,3639,831
10000,0.009973287582397461,6362,3639,831
10000,0.012966156005859375,6362,3639,831
10000,0.013962507247924805,7277,3638,831
10000,0.013962268829345703,7277,3639,831
10000,0.01097249984741211,3638,2723,1892
10000,0.00997304916381836,3638,2723,1892
10000,0.008976221084594727,6362,2723,1892
10000,0.007979154586791992,6362,3639,831
10000,0.008975744247436523,6362,2723,1892
10000,0.00698089599609375,3638,2723,1892
10000,0.00797724723815918,6362,2723,1892
10000,0.00797891616821289,7277,3638,831
10000,0.007979154586791992,3638,2723,831
10000,0.045877933502197266,3638,2723,1892
10000,0.014960289001464844,7277,3639,831
10000,0.010972261428833008,7277,3639,831
10000,0.0109710693359375,6362,2723,1892
10000,0.00797891616821289,3638,2723,831
10000,0.008975028991699219,7277,3639,831
10000,0.006982088088989258,3638,2723,1892
10000,0.007977962493896484,7277,3638,831
10000,0.006981372833251953,3638,2723,831
10000,0.007978677749633789,3638,2723,2534
10000,0.006981611251831055,3638,2723,831
10000,0.01795196533203125,7277,3638,831
10000,0.008977413177490234,3638,2723,831
10000,0.01096963882446289,6362,2723,831
